timestamp,hour,day_of_week,month,is_weekend,temperature,humidity,solar_radiation,cloud_cover,energy_demand,solar_generation,battery_soc,battery_power,grid_power
2023-10-28T02:00:00,2,5,10,1,9.76,69.68,2.07,45.56,10.761,0.008,10.24,-0.0,10.753
2023-10-28T03:00:00,3,5,10,1,8.8,59.52,0.0,23.09,10.163,0.0,10.07,-0.0,10.163
2023-10-28T04:00:00,4,5,10,1,7.64,66.02,1.15,30.88,11.612,0.0,10.02,-0.0,11.612
2023-10-28T05:00:00,5,5,10,1,8.41,68.21,0.0,29.9,11.643,0.0,10.16,-0.0,11.643
2023-10-28T06:00:00,6,5,10,1,12.1,64.87,0.54,12.05,12.34,0.0,10.26,-0.0,12.34
2023-10-28T07:00:00,7,5,10,1,13.78,64.57,134.8,0.0,15.34,6.53,9.96,-0.0,8.81
2023-10-28T08:00:00,8,5,10,1,12.04,69.49,419.83,0.0,15.193,19.637,14.31,4.444,0.0
2023-10-28T09:00:00,9,5,10,1,15.37,61.08,557.9,23.38,16.817,26.722,23.12,9.905,0.0
2023-10-28T10:00:00,10,5,10,1,15.9,68.81,730.25,24.22,18.152,33.8,37.48,15.648,0.0
2023-10-28T11:00:00,11,5,10,1,16.65,63.91,852.09,23.54,18.703,42.034,56.05,20.0,0.0
2023-10-28T12:00:00,12,5,10,1,20.12,55.25,784.13,30.97,18.906,38.48,73.89,19.574,0.0
2023-10-28T13:00:00,13,5,10,1,20.13,63.14,655.06,45.08,18.294,33.156,87.39,14.862,0.0
2023-10-28T14:00:00,14,5,10,1,20.19,59.75,781.14,13.81,16.655,39.282,99.97,13.393,0.0
2023-10-28T15:00:00,15,5,10,1,19.89,54.98,612.26,12.68,17.086,28.44,100.0,0.0,0.0
2023-10-28T16:00:00,16,5,10,1,19.15,54.4,406.08,12.88,16.918,18.905,99.72,0.0,0.0
2023-10-28T17:00:00,17,5,10,1,20.74,53.43,114.17,13.35,17.445,5.548,88.23,-11.897,0.0
2023-10-28T18:00:00,18,5,10,1,19.48,60.05,0.58,35.2,16.744,0.0,71.32,-16.744,0.0
2023-10-28T19:00:00,19,5,10,1,17.21,59.27,0.0,32.38,19.848,0.0,51.41,-19.848,0.0
2023-10-28T20:00:00,20,5,10,1,17.86,69.84,0.0,35.42,20.333,0.0,31.38,-20.0,0.333
2023-10-28T21:00:00,21,5,10,1,15.18,50.97,0.42,22.51,20.044,0.01,11.53,-20.0,0.034
2023-10-28T22:00:00,22,5,10,1,14.54,62.5,0.96,11.62,18.261,0.0,9.96,-1.511,16.75
2023-10-28T23:00:00,23,5,10,1,11.82,68.05,0.16,24.73,17.923,0.0,10.09,-0.0,17.923
2023-10-29T00:00:00,0,6,10,1,9.58,62.67,0.0,30.33,13.243,0.0,10.33,-0.0,13.243
2023-10-29T01:00:00,1,6,10,1,9.32,65.58,0.0,24.45,11.459,0.0,10.04,-0.0,11.459
2023-10-29T02:00:00,2,6,10,1,6.51,69.2,1.02,41.94,11.08,0.0,9.91,-0.0,11.08
2023-10-29T03:00:00,3,6,10,1,8.45,70.15,0.0,46.59,10.096,0.022,10.06,-0.0,10.074
2023-10-29T04:00:00,4,6,10,1,6.63,75.23,1.6,49.1,9.819,0.001,9.9,-0.0,9.818
2023-10-29T05:00:00,5,6,10,1,11.41,70.5,0.0,38.08,12.524,0.0,9.93,-0.0,12.524
2023-10-29T06:00:00,6,6,10,1,8.82,66.82,0.0,43.13,12.832,0.0,9.9,-0.0,12.832
2023-10-29T07:00:00,7,6,10,1,13.69,57.33,82.13,27.92,15.474,3.788,10.14,-0.0,11.686
2023-10-29T08:00:00,8,6,10,1,11.41,63.65,405.53,6.03,18.343,19.569,11.26,1.226,0.0
2023-10-29T09:00:00,9,6,10,1,14.68,57.47,659.59,4.16,18.774,32.576,23.8,13.802,0.0
2023-10-29T10:00:00,10,6,10,1,16.04,58.29,814.15,10.32,17.471,38.911,42.01,20.0,0.0
2023-10-29T11:00:00,11,6,10,1,19.62,58.96,987.21,2.87,18.261,47.177,60.49,20.0,0.0
2023-10-29T12:00:00,12,6,10,1,22.45,56.25,931.67,17.15,19.298,42.863,79.02,20.0,0.0
2023-10-29T13:00:00,13,6,10,1,21.0,60.03,911.7,12.31,18.504,44.549,97.6,20.0,0.0
2023-10-29T14:00:00,14,6,10,1,23.46,67.86,874.64,0.0,18.756,42.844,99.55,2.798,0.0
2023-10-29T15:00:00,15,6,10,1,20.12,63.5,559.85,19.56,16.382,26.772,100.0,0.0,0.0
2023-10-29T16:00:00,16,6,10,1,22.01,62.82,421.76,0.0,15.401,19.554,100.0,0.0,0.0
2023-10-29T17:00:00,17,6,10,1,20.06,60.06,119.69,2.29,16.38,5.762,89.49,-10.618,0.0
2023-10-29T18:00:00,18,6,10,1,19.93,59.94,0.31,15.44,19.708,0.0,69.78,-19.708,0.0
2023-10-29T19:00:00,19,6,10,1,15.14,63.96,0.0,9.7,19.497,0.0,50.34,-19.497,0.0
2023-10-29T20:00:00,20,6,10,1,15.33,62.15,1.37,0.0,20.583,0.01,30.14,-20.0,0.573
2023-10-29T21:00:00,21,6,10,1,14.92,68.89,1.9,30.58,18.83,0.017,11.48,-18.813,0.0
2023-10-29T22:00:00,22,6,10,1,11.78,62.96,0.0,6.29,17.281,0.0,9.72,-1.364,15.917
2023-10-29T23:00:00,23,6,10,1,12.06,55.03,0.0,0.0,17.463,0.001,9.93,-0.0,17.462
2023-10-30T00:00:00,0,0,10,0,11.51,57.32,2.84,18.63,10.508,0.0,10.05,-0.0,10.508
2023-10-30T01:00:00,1,0,10,0,8.21,65.99,1.65,0.0,11.501,0.024,9.93,-0.0,11.477
2023-10-30T02:00:00,2,0,10,0,6.46,60.23,0.0,8.11,11.927,0.0,9.85,-0.0,11.927
2023-10-30T03:00:00,3,0,10,0,7.45,73.26,1.75,38.21,7.385,0.0,9.9,-0.0,7.385
2023-10-30T04:00:00,4,0,10,0,7.57,74.64,0.0,26.05,9.441,0.005,10.1,-0.0,9.436
2023-10-30T05:00:00,5,0,10,0,9.22,66.34,0.92,28.78,12.265,0.0,9.98,-0.0,12.265
2023-10-30T06:00:00,6,0,10,0,10.33,70.04,0.0,9.79,14.979,0.0,9.99,-0.0,14.979
2023-10-30T07:00:00,7,0,10,0,11.58,67.94,65.96,32.11,19.038,3.126,10.06,-0.0,15.912
2023-10-30T08:00:00,8,0,10,0,15.17,59.98,422.81,0.0,23.575,19.979,10.04,-0.0,3.596
2023-10-30T09:00:00,9,0,10,0,13.88,62.25,615.93,8.78,19.391,30.639,20.57,11.248,0.0
2023-10-30T10:00:00,10,0,10,0,18.03,54.13,885.93,0.0,17.219,40.665,38.93,20.0,0.0
2023-10-30T11:00:00,11,0,10,0,17.16,56.75,892.44,18.53,14.227,40.211,57.21,20.0,0.0
2023-10-30T12:00:00,12,0,10,0,19.62,49.19,1068.9,0.0,12.805,50.0,75.51,20.0,0.0
2023-10-30T13:00:00,13,0,10,0,21.67,57.69,731.86,33.83,14.607,35.5,94.15,20.0,0.0
2023-10-30T14:00:00,14,0,10,0,21.79,66.91,880.93,0.0,12.501,43.569,100.0,6.578,0.0
2023-10-30T15:00:00,15,0,10,0,21.29,49.02,673.49,0.0,13.52,32.491,99.77,0.0,0.0
2023-10-30T16:00:00,16,0,10,0,21.41,50.54,441.09,0.0,16.624,19.504,99.99,0.0,0.0
2023-10-30T17:00:00,17,0,10,0,21.0,53.66,98.12,6.87,20.095,4.55,84.43,-15.545,0.0
2023-10-30T18:00:00,18,0,10,0,19.85,54.28,0.69,5.28,22.029,0.0,64.31,-20.0,2.029
2023-10-30T19:00:00,19,0,10,0,19.23,60.02,0.37,6.99,24.721,0.01,44.38,-20.0,4.711
2023-10-30T20:00:00,20,0,10,0,19.69,54.31,0.2,0.0,23.737,0.023,24.4,-20.0,3.714
2023-10-30T21:00:00,21,0,10,0,15.13,58.89,0.88,0.0,23.543,0.0,10.16,-14.455,9.088
2023-10-30T22:00:00,22,0,10,0,14.37,56.05,0.0,0.0,19.487,0.0,9.79,-0.0,19.487
2023-10-30T23:00:00,23,0,10,0,12.42,58.99,0.0,0.0,16.585,0.013,10.04,-0.0,16.572
2023-10-31T00:00:00,0,1,10,0,8.29,63.34,1.4,0.0,10.513,0.004,9.89,-0.0,10.509
2023-10-31T01:00:00,1,1,10,0,10.58,61.71,0.01,0.0,11.844,0.003,10.19,-0.0,11.841
2023-10-31T02:00:00,2,1,10,0,6.86,74.33,0.0,0.0,9.579,0.023,10.02,-0.0,9.556
2023-10-31T03:00:00,3,1,10,0,7.35,66.36,0.0,15.63,10.837,0.0,10.14,-0.0,10.837
2023-10-31T04:00:00,4,1,10,0,10.68,61.28,0.0,0.0,9.74,0.0,10.02,-0.0,9.74
2023-10-31T05:00:00,5,1,10,0,9.09,51.0,0.0,1.87,12.637,0.0,9.76,-0.0,12.637
2023-10-31T06:00:00,6,1,10,0,8.76,64.58,0.66,0.0,14.651,0.0,9.92,-0.0,14.651
2023-10-31T07:00:00,7,1,10,0,13.36,54.86,85.73,25.91,20.224,3.916,10.26,-0.0,16.308
2023-10-31T08:00:00,8,1,10,0,10.86,66.17,398.4,7.88,19.801,19.55,10.09,-0.0,0.251
2023-10-31T09:00:00,9,1,10,0,14.3,68.03,428.73,46.51,20.43,20.7,10.55,0.27,0.0
2023-10-31T10:00:00,10,1,10,0,17.59,64.53,788.55,13.43,16.099,38.903,28.88,20.0,0.0
2023-10-31T11:00:00,11,1,10,0,18.27,58.27,850.18,21.94,14.834,39.803,46.96,20.0,0.0
2023-10-31T12:00:00,12,1,10,0,17.16,63.47,802.06,30.5,15.046,39.449,65.25,20.0,0.0
2023-10-31T13:00:00,13,1,10,0,20.67,66.97,657.86,45.04,12.862,29.843,81.24,16.981,0.0
2023-10-31T14:00:00,14,1,10,0,20.17,59.77,569.82,48.76,14.794,27.87,93.26,13.076,0.0
2023-10-31T15:00:00,15,1,10,0,22.68,63.15,533.16,29.15,15.778,26.197,100.0,7.499,0.0
2023-10-31T16:00:00,16,1,10,0,20.51,63.14,342.55,22.67,14.372,15.845,99.78,0.0,0.0
2023-10-31T17:00:00,17,1,10,0,21.07,61.76,76.44,38.82,19.971,3.813,83.76,-16.158,0.0
2023-10-31T18:00:00,18,1,10,0,21.37,66.1,0.0,11.74,24.221,0.0,63.87,-20.0,4.221
2023-10-31T19:00:00,19,1,10,0,16.92,61.47,2.28,0.0,24.711,0.0,43.96,-20.0,4.711
2023-10-31T20:00:00,20,1,10,0,16.84,52.61,0.34,13.63,24.588,0.007,23.69,-20.0,4.581
2023-10-31T21:00:00,21,1,10,0,15.1,67.62,0.0,18.55,21.194,0.0,10.16,-13.842,7.352
2023-10-31T22:00:00,22,1,10,0,11.68,62.26,0.41,25.18,18.391,0.0,10.12,-0.0,18.391
2023-10-31T23:00:00,23,1,10,0,11.84,72.41,0.0,44.88,17.694,0.0,10.12,-0.0,17.694
2023-11-01T00:00:00,0,2,11,0,8.5,65.0,0.0,0.0,11.496,0.0,10.08,-0.0,11.496
2023-11-01T01:00:00,1,2,11,0,7.88,51.87,0.0,8.1,11.501,0.0,9.68,-0.0,11.501
2023-11-01T02:00:00,2,2,11,0,8.02,68.33,1.02,10.11,9.443,0.019,10.05,-0.0,9.424
2023-11-01T03:00:00,3,2,11,0,7.66,68.06,1.0,34.52,9.735,0.019,9.94,-0.0,9.716
2023-11-01T04:00:00,4,2,11,0,7.56,61.75,0.33,0.0,11.832,0.023,10.09,-0.0,11.809
2023-11-01T05:00:00,5,2,11,0,8.45,64.78,2.86,22.25,13.759,0.0,9.76,-0.0,13.759
2023-11-01T06:00:00,6,2,11,0,9.24,67.74,0.0,4.51,15.649,0.003,9.7,-0.0,15.646
2023-11-01T07:00:00,7,2,11,0,11.09,62.95,93.43,36.4,18.938,4.761,10.09,-0.0,14.177
2023-11-01T08:00:00,8,2,11,0,12.34,69.49,368.78,16.73,20.262,17.112,9.87,-0.0,3.15
2023-11-01T09:00:00,9,2,11,0,13.89,56.55,555.36,23.93,20.98,25.742,14.06,4.762,0.0
2023-11-01T10:00:00,10,2,11,0,16.79,63.59,743.94,20.98,17.31,37.066,32.4,19.756,0.0
2023-11-01T11:00:00,11,2,11,0,15.18,65.92,889.72,14.75,16.729,43.042,50.93,20.0,0.0
2023-11-01T12:00:00,12,2,11,0,18.29,66.66,796.41,31.89,12.492,40.134,69.53,20.0,0.0
2023-11-01T13:00:00,13,2,11,0,19.29,58.54,1013.15,0.18,13.642,46.426,87.76,20.0,0.0
2023-11-01T14:00:00,14,2,11,0,19.64,56.36,891.67,0.0,14.116,40.12,99.91,13.308,0.0
2023-11-01T15:00:00,15,2,11,0,23.61,53.69,652.97,8.17,15.51,29.769,99.96,0.0,0.0
2023-11-01T16:00:00,16,2,11,0,21.34,55.37,322.78,33.5,15.152,15.877,100.0,0.0,0.0
2023-11-01T17:00:00,17,2,11,0,20.95,56.4,110.18,21.02,19.299,5.511,86.29,-13.788,0.0
2023-11-01T18:00:00,18,2,11,0,18.54,57.86,2.05,31.06,24.054,0.0,66.32,-20.0,4.054
2023-11-01T19:00:00,19,2,11,0,17.67,53.33,2.09,3.19,25.88,0.0,46.47,-20.0,5.88
2023-11-01T20:00:00,20,2,11,0,14.3,75.04,0.51,37.93,25.902,0.0,26.22,-20.0,5.902
2023-11-01T21:00:00,21,2,11,0,13.3,57.7,0.69,36.07,22.088,0.004,10.11,-16.212,5.872
2023-11-01T22:00:00,22,2,11,0,10.85,72.86,1.43,33.33,19.209,0.017,9.68,-0.0,19.192
2023-11-01T23:00:00,23,2,11,0,10.73,62.33,0.0,41.43,15.446,0.026,10.03,-0.0,15.42
2023-11-02T00:00:00,0,3,11,0,6.27,64.51,0.0,32.46,13.07,0.0,9.8,-0.0,13.07
2023-11-02T01:00:00,1,3,11,0,7.86,61.64,0.0,19.7,11.416,0.0,9.91,-0.0,11.416
2023-11-02T02:00:00,2,3,11,0,10.53,60.11,0.44,21.73,10.271,0.0,9.93,-0.0,10.271
2023-11-02T03:00:00,3,3,11,0,8.49,72.66,0.0,30.06,10.054,0.019,10.0,-0.0,10.035
2023-11-02T04:00:00,4,3,11,0,10.1,68.99,0.0,22.7,11.797,0.032,9.91,-0.0,11.765
2023-11-02T05:00:00,5,3,11,0,10.19,61.95,0.0,3.42,14.497,0.024,9.94,-0.0,14.473
2023-11-02T06:00:00,6,3,11,0,10.87,80.01,0.0,28.32,15.571,0.022,10.1,-0.0,15.549
2023-11-02T07:00:00,7,3,11,0,10.82,66.43,109.57,28.44,19.257,5.031,10.01,-0.0,14.226
2023-11-02T08:00:00,8,3,11,0,11.84,63.72,397.19,11.53,21.569,19.314,9.99,-0.0,2.255
2023-11-02T09:00:00,9,3,11,0,15.5,56.91,660.85,4.37,21.696,33.182,20.57,11.486,0.0
2023-11-02T10:00:00,10,3,11,0,16.52,55.32,868.3,1.57,18.296,40.933,38.93,20.0,0.0
2023-11-02T11:00:00,11,3,11,0,19.81,56.8,908.5,14.4,15.743,42.928,57.52,20.0,0.0
2023-11-02T12:00:00,12,3,11,0,19.02,66.24,822.03,28.27,15.193,41.366,75.75,20.0,0.0
2023-11-02T13:00:00,13,3,11,0,22.43,66.83,605.88,54.1,14.577,28.72,89.12,14.143,0.0
2023-11-02T14:00:00,14,3,11,0,20.32,69.77,616.25,41.96,12.743,31.064,100.0,12.197,0.0
2023-11-02T15:00:00,15,3,11,0,21.47,60.03,434.95,48.13,16.125,19.795,100.0,0.0,0.0
2023-11-02T16:00:00,16,3,11,0,22.54,63.77,296.16,33.49,15.698,15.021,99.28,-0.677,0.0
2023-11-02T17:00:00,17,3,11,0,19.23,62.42,95.18,21.8,19.354,4.77,84.82,-14.584,0.0
2023-11-02T18:00:00,18,3,11,0,18.0,66.23,0.0,38.42,22.131,0.027,64.89,-20.0,2.104
2023-11-02T19:00:00,19,3,11,0,16.51,62.85,0.0,53.7,25.245,0.001,44.77,-20.0,5.244
2023-11-02T20:00:00,20,3,11,0,14.35,62.02,0.16,46.01,25.798,0.006,24.68,-20.0,5.792
2023-11-02T21:00:00,21,3,11,0,15.65,62.29,0.0,0.0,24.477,0.021,10.16,-14.739,9.717
2023-11-02T22:00:00,22,3,11,0,12.41,72.47,0.74,44.85,18.985,0.01,10.29,-0.0,18.975
2023-11-02T23:00:00,23,3,11,0,10.6,60.99,2.95,11.4,18.183,0.017,9.78,-0.0,18.166
2023-11-03T00:00:00,0,4,11,0,10.23,67.03,1.87,9.46,10.194,0.0,9.93,-0.0,10.194
2023-11-03T01:00:00,1,4,11,0,6.84,70.44,0.0,0.0,9.597,0.028,9.99,-0.0,9.569
2023-11-03T02:00:00,2,4,11,0,9.72,62.05,0.0,6.73,9.198,0.0,9.95,-0.0,9.198
2023-11-03T03:00:00,3,4,11,0,7.07,61.44,0.0,28.8,10.7,0.022,9.99,-0.0,10.678
2023-11-03T04:00:00,4,4,11,0,9.62,57.47,0.29,7.56,9.437,0.0,9.85,-0.0,9.437
2023-11-03T05:00:00,5,4,11,0,9.84,59.41,0.38,0.0,10.906,0.0,10.14,-0.0,10.906
2023-11-03T06:00:00,6,4,11,0,11.67,66.02,0.26,43.15,17.457,0.0,10.0,-0.0,17.457
2023-11-03T07:00:00,7,4,11,0,10.85,66.75,82.96,31.34,19.02,4.212,10.04,-0.0,14.808
2023-11-03T08:00:00,8,4,11,0,10.0,70.03,265.63,49.37,22.768,12.11,9.96,-0.0,10.658
2023-11-03T09:00:00,9,4,11,0,14.53,62.39,556.22,23.63,21.233,27.977,16.1,6.744,0.0
2023-11-03T10:00:00,10,4,11,0,14.93,65.39,815.44,13.38,18.329,43.308,34.51,20.0,0.0
2023-11-03T11:00:00,11,4,11,0,16.18,60.46,743.75,33.11,16.688,35.371,52.03,18.683,0.0
2023-11-03T12:00:00,12,4,11,0,18.79,69.29,798.3,33.99,14.046,38.244,70.05,20.0,0.0
2023-11-03T13:00:00,13,4,11,0,18.99,65.22,868.48,18.4,12.847,40.343,88.53,20.0,0.0
2023-11-03T14:00:00,14,4,11,0,18.51,67.64,644.25,35.23,14.847,30.996,99.73,12.399,0.0
2023-11-03T15:00:00,15,4,11,0,20.67,57.59,544.74,27.03,14.56,26.318,100.0,0.0,0.0
2023-11-03T16:00:00,16,4,11,0,18.72,60.85,353.91,23.52,17.235,15.583,98.48,-1.652,0.0
2023-11-03T17:00:00,17,4,11,0,19.8,66.95,93.98,40.18,20.441,4.608,82.25,-15.833,0.0
2023-11-03T18:00:00,18,4,11,0,18.31,64.27,0.0,47.61,22.096,0.0,62.41,-20.0,2.096
2023-11-03T19:00:00,19,4,11,0,17.73,58.6,0.0,24.31,24.883,0.0,42.4,-20.0,4.883
2023-11-03T20:00:00,20,4,11,0,15.42,56.52,1.43,3.31,25.436,0.0,22.46,-20.0,5.436
2023-11-03T21:00:00,21,4,11,0,14.62,57.09,0.6,2.56,24.38,0.01,10.08,-12.515,11.855
2023-11-03T22:00:00,22,4,11,0,11.68,61.23,0.0,35.1,18.584,0.0,10.0,-0.0,18.584
2023-11-03T23:00:00,23,4,11,0,12.05,83.74,0.0,52.13,18.591,0.025,10.0,-0.0,18.566
2023-11-04T00:00:00,0,5,11,1,11.59,58.01,0.0,39.63,10.883,0.05,9.79,-0.0,10.833
2023-11-04T01:00:00,1,5,11,1,8.45,62.74,0.0,27.25,13.677,0.0,9.99,-0.0,13.677
2023-11-04T02:00:00,2,5,11,1,8.45,70.75,0.0,28.15,11.395,0.024,10.14,-0.0,11.371
2023-11-04T03:00:00,3,5,11,1,7.97,64.5,0.0,27.3,11.297,0.0,10.02,-0.0,11.297
2023-11-04T04:00:00,4,5,11,1,5.14,64.82,0.0,8.05,11.525,0.008,9.7,-0.0,11.517
2023-11-04T05:00:00,5,5,11,1,6.42,70.78,0.0,27.55,9.193,0.007,10.19,-0.0,9.186
2023-11-04T06:00:00,6,5,11,1,8.64,73.96,0.0,35.67,12.787,0.062,10.2,-0.0,12.725
2023-11-04T07:00:00,7,5,11,1,9.4,66.9,68.04,34.88,14.539,3.446,10.09,-0.0,11.093
2023-11-04T08:00:00,8,5,11,1,10.99,74.23,242.2,49.73,17.613,11.329,10.14,-0.0,6.284
2023-11-04T09:00:00,9,5,11,1,12.0,56.16,580.29,20.29,17.522,27.667,19.41,10.145,0.0
2023-11-04T10:00:00,10,5,11,1,14.1,62.32,667.89,32.72,20.086,31.279,29.73,11.193,0.0
2023-11-04T11:00:00,11,5,11,1,17.2,66.12,752.22,32.72,20.873,35.005,42.55,14.132,0.0
2023-11-04T12:00:00,12,5,11,1,18.28,77.1,556.09,60.6,19.304,23.646,46.75,4.342,0.0
2023-11-04T13:00:00,13,5,11,1,18.81,60.12,645.39,47.31,18.246,32.81,59.69,14.564,0.0
2023-11-04T14:00:00,14,5,11,1,20.22,59.97,479.55,57.33,16.163,22.478,65.81,6.315,0.0
2023-11-04T15:00:00,15,5,11,1,19.63,64.25,510.03,34.26,17.483,24.099,72.06,6.616,0.0
2023-11-04T16:00:00,16,5,11,1,22.56,57.78,398.78,11.44,16.446,20.997,76.33,4.551,0.0
2023-11-04T17:00:00,17,5,11,1,18.16,61.0,75.15,42.57,18.941,3.526,60.76,-15.415,0.0
2023-11-04T18:00:00,18,5,11,1,18.48,58.81,0.41,45.71,16.799,0.0,44.08,-16.799,0.0
2023-11-04T19:00:00,19,5,11,1,17.62,62.07,0.13,40.83,18.591,0.009,25.31,-18.582,0.0
2023-11-04T20:00:00,20,5,11,1,13.64,68.2,1.88,32.66,20.7,0.0,10.1,-15.313,5.387
2023-11-04T21:00:00,21,5,11,1,13.07,65.9,0.3,43.7,21.106,0.0,10.11,-0.0,21.106
2023-11-04T22:00:00,22,5,11,1,10.09,73.65,1.21,34.3,18.894,0.0,9.65,-0.0,18.894
2023-11-04T23:00:00,23,5,11,1,10.06,64.1,0.0,14.08,18.162,0.0,10.12,-0.0,18.162
2023-11-05T00:00:00,0,6,11,1,8.63,67.03,0.23,3.81,12.925,0.0,10.02,-0.0,12.925
2023-11-05T01:00:00,1,6,11,1,9.22,68.08,0.0,23.71,13.807,0.005,10.03,-0.0,13.802
2023-11-05T02:00:00,2,6,11,1,6.54,66.11,1.09,23.48,11.442,0.0,10.13,-0.0,11.442
2023-11-05T03:00:00,3,6,11,1,6.47,76.6,0.38,51.98,11.323,0.0,9.92,-0.0,11.323
2023-11-05T04:00:00,4,6,11,1,7.53,58.01,2.36,0.27,11.175,0.038,10.0,-0.0,11.137
2023-11-05T05:00:00,5,6,11,1,8.58,64.15,0.0,22.93,11.508,0.0,10.01,-0.0,11.508
2023-11-05T06:00:00,6,6,11,1,8.8,66.99,0.0,37.98,13.63,0.018,10.06,-0.0,13.612
2023-11-05T07:00:00,7,6,11,1,10.73,66.87,84.64,17.72,15.04,4.188,9.68,-0.0,10.852
2023-11-05T08:00:00,8,6,11,1,12.34,68.06,333.04,23.32,16.842,16.155,10.1,-0.0,0.687
2023-11-05T09:00:00,9,6,11,1,15.87,59.14,571.71,25.0,15.21,28.284,22.13,13.074,0.0
2023-11-05T10:00:00,10,6,11,1,13.47,60.16,685.78,27.68,17.626,31.801,34.87,14.175,0.0
2023-11-05T11:00:00,11,6,11,1,15.25,61.33,961.51,7.47,18.361,46.118,53.36,20.0,0.0
2023-11-05T12:00:00,12,6,11,1,22.24,48.28,1064.51,0.0,17.079,50.0,72.04,20.0,0.0
2023-11-05T13:00:00,13,6,11,1,18.93,63.86,993.55,6.87,17.067,46.502,90.12,20.0,0.0
2023-11-05T14:00:00,14,6,11,1,16.97,57.75,874.39,0.0,18.124,44.743,100.0,10.577,0.0
2023-11-05T15:00:00,15,6,11,1,19.77,54.02,583.13,16.97,17.18,29.587,99.86,0.0,0.0
2023-11-05T16:00:00,16,6,11,1,16.21,53.34,416.5,0.0,17.913,19.849,100.0,0.0,0.0
2023-11-05T17:00:00,17,6,11,1,19.8,59.97,108.54,7.31,18.448,5.174,86.58,-13.274,0.0
2023-11-05T18:00:00,18,6,11,1,19.33,60.7,0.51,11.33,19.534,0.0,67.32,-19.534,0.0
2023-11-05T19:00:00,19,6,11,1,16.26,59.45,0.0,26.92,19.413,0.015,47.83,-19.398,0.0
2023-11-05T20:00:00,20,6,11,1,14.93,61.17,0.0,11.66,21.195,0.0,27.83,-20.0,1.195
2023-11-05T21:00:00,21,6,11,1,14.5,56.17,0.56,10.62,18.619,0.0,9.85,-17.794,0.825
2023-11-05T22:00:00,22,6,11,1,9.95,63.1,0.0,11.06,19.556,0.0,10.0,-0.0,19.556
2023-11-05T23:00:00,23,6,11,1,8.95,71.14,0.68,3.22,17.757,0.0,9.88,-0.0,17.757
2023-11-06T00:00:00,0,0,11,0,8.95,78.81,0.0,32.48,12.727,0.0,9.87,-0.0,12.727
2023-11-06T01:00:00,1,0,11,0,7.49,63.02,0.0,0.0,10.984,0.014,10.2,-0.0,10.97
2023-11-06T02:00:00,2,0,11,0,6.61,69.22,0.24,16.64,9.435,0.036,10.43,-0.0,9.399
2023-11-06T03:00:00,3,0,11,0,5.77,68.77,0.25,11.9,9.91,0.0,9.89,-0.0,9.91
2023-11-06T04:00:00,4,0,11,0,6.72,61.65,1.05,38.32,8.839,0.0,10.06,-0.0,8.839
2023-11-06T05:00:00,5,0,11,0,7.7,62.08,0.0,25.75,13.469,0.0,10.14,-0.0,13.469
2023-11-06T06:00:00,6,0,11,0,9.56,52.08,0.67,4.77,15.002,0.001,9.91,-0.0,15.001
2023-11-06T07:00:00,7,0,11,0,11.32,67.22,98.03,19.99,18.755,4.718,9.87,-0.0,14.037
2023-11-06T08:00:00,8,0,11,0,12.09,75.23,335.37,26.32,19.17,15.328,10.0,-0.0,3.842
2023-11-06T09:00:00,9,0,11,0,12.01,71.54,537.54,30.75,18.988,24.728,15.28,5.74,0.0
2023-11-06T10:00:00,10,0,11,0,15.02,65.42,656.1,35.07,20.37,32.88,26.41,12.51,0.0
2023-11-06T11:00:00,11,0,11,0,16.23,61.33,876.84,16.91,14.639,44.672,45.23,20.0,0.0
2023-11-06T12:00:00,12,0,11,0,17.54,59.19,945.24,16.01,15.506,43.202,63.71,20.0,0.0
2023-11-06T13:00:00,13,0,11,0,21.81,63.11,950.92,10.74,12.733,46.517,82.06,20.0,0.0
2023-11-06T14:00:00,14,0,11,0,18.59,60.85,802.35,11.98,12.821,36.458,99.96,19.576,0.0
2023-11-06T15:00:00,15,0,11,0,21.88,56.48,678.0,0.0,14.937,34.421,99.78,0.0,0.0
2023-11-06T16:00:00,16,0,11,0,21.8,50.84,420.43,1.01,16.654,20.169,100.0,0.0,0.0
2023-11-06T17:00:00,17,0,11,0,19.4,60.55,110.08,0.1,18.796,5.75,86.84,-13.046,0.0
2023-11-06T18:00:00,18,0,11,0,16.64,60.46,0.0,14.4,22.986,0.001,66.91,-20.0,2.985
2023-11-06T19:00:00,19,0,11,0,14.19,62.38,1.1,0.0,24.69,0.011,46.96,-20.0,4.679
2023-11-06T20:00:00,20,0,11,0,16.71,64.0,0.0,0.0,26.878,0.0,27.07,-20.0,6.878
2023-11-06T21:00:00,21,0,11,0,12.58,53.11,0.0,0.0,25.204,0.0,10.16,-16.954,8.25
2023-11-06T22:00:00,22,0,11,0,10.65,60.87,1.88,0.0,20.607,0.008,10.03,-0.0,20.599
2023-11-06T23:00:00,23,0,11,0,12.37,60.19,0.0,6.65,15.08,0.0,10.0,-0.0,15.08
2023-11-07T00:00:00,0,1,11,0,8.0,62.22,0.0,7.07,12.455,0.0,10.12,-0.0,12.455
2023-11-07T01:00:00,1,1,11,0,7.85,59.34,0.0,6.96,10.319,0.0,9.87,-0.0,10.319
2023-11-07T02:00:00,2,1,11,0,7.33,61.47,0.0,6.29,9.497,0.0,9.9,-0.0,9.497
